PRE; -2.703021e-17; 4.890940e-17; 1.034552e+00; 8.865866e-04; 4.356852e-03; -2.105234e-01; -3.853116e-17; -3.216300e-17; -3.163893e-17; -2.060860e-18; -4.288842e-03; -8.941650e-05; -1.464698e-04; 2.618241e-03; 3.650608e-17; 5.488920e-19; 1.903153e-17; -3.760600e-17; -8.784246e-04; 8.741674e-04; 8.591644e-04; 8.937639e-04; -3.574210e-17; -2.335996e-17; -2.313965e-17; 4.307442e-17; -6.624148e-06; 9.816255e-06; 6.891274e-06; 9.435750e-06; -1.628842e-18; -5.367715e-18; 2.069186e-18; 6.415841e-18; 3.116059e-09; -9.676943e-09; -5.283812e-09; -5.706850e-09; -7.111471e-18; -5.392747e-18; -8.461979e-19; 4.191892e-18; 1.000000e-02; 1.000000e-02; 1.000000e+00; 2.034925e-01;
PRE; -1.172070e-17; 2.238368e-17; 1.034957e+00; 8.955204e-04; 4.380441e-03; -2.115826e-01; -1.887686e-17; -2.101786e-17; -3.276293e-17; 3.951396e-17; -4.317753e-03; -8.861944e-05; -1.444941e-04; 2.648114e-03; 4.270569e-17; 2.795261e-17; 2.199054e-17; -3.346279e-17; -8.216748e-04; 5.463963e-04; 5.345399e-04; 8.399000e-04; -8.431547e-17; -7.612386e-17; -5.094312e-17; 9.767811e-17; -6.119873e-06; 6.087770e-06; 4.254050e-06; 8.757861e-06; -1.319687e-17; -2.193044e-18; -5.756158e-18; 2.062910e-17; 4.248727e-09; -5.646925e-09; -3.069106e-09; -7.817339e-09; -5.584606e-18; 6.015528e-18; 1.179723e-17; 5.808536e-18; 1.000000e-02; 1.000000e-02; 1.000000e+00; 2.044361e-01;
PRE; -1.078699e-17; -5.521062e-17; 1.035476e+00; 9.069603e-04; 4.410527e-03; -2.129304e-01; -1.666973e-17; -2.175974e-17; -1.001549e-17; 1.430397e-17; -4.355829e-03; -8.906219e-05; -1.443691e-04; 2.687138e-03; 9.442285e-18; 9.873294e-17; 1.049241e-16; -6.946800e-18; -6.936393e-04; 3.213313e-04; 3.125253e-04; 7.131838e-04; -3.053622e-17; -1.089151e-16; -8.725750e-17; 3.725645e-17; -5.051130e-06; 3.546599e-06; 2.463861e-06; 7.270836e-06; -1.066588e-17; -2.761375e-17; -1.846449e-17; 2.232341e-17; 4.140157e-09; -2.787863e-09; -1.506368e-09; -7.662264e-09; -9.929278e-18; 7.170875e-18; 1.057627e-17; 1.482966e-17; 1.000000e-02; 1.000000e-02; 1.000000e+00; 2.056354e-01;
PRE; 7.483722e-18; -4.715323e-18; 1.036125e+00; 9.213073e-04; 4.448058e-03; -2.146081e-01; 1.253943e-17; -7.405009e-17; -6.124626e-17; 3.311681e-17; -4.403872e-03; -9.075732e-05; -1.460583e-04; 2.736466e-03; 4.080201e-17; -9.077719e-17; -1.043863e-16; -1.883651e-17; -5.601515e-04; 1.861644e-04; 1.797598e-04; 5.801089e-04; -1.161046e-16; 1.227764e-16; 1.024403e-16; 1.315121e-16; -3.952509e-06; 2.032777e-06; 1.402031e-06; 5.730664e-06; -1.871054e-17; 6.503822e-18; 8.120994e-18; 4.170338e-17; 3.696625e-09; -1.267496e-09; -6.799393e-10; -6.890996e-09; 1.261666e-18; -1.645631e-18; 5.265787e-18; -4.686328e-18; 1.000000e-02; 1.000000e-02; 1.000000e+00; 2.071257e-01;
PRE; 2.711007e-18; 2.663232e-17; 1.036931e+00; 9.391407e-04; 4.494397e-03; -2.166751e-01; 2.304603e-17; 2.052762e-18; 2.040323e-17; -9.409806e-18; -4.463950e-03; -9.362496e-05; -1.493521e-04; 2.798336e-03; -1.230091e-17; -1.284675e-17; -1.954617e-17; 1.307118e-17; -4.464510e-04; 1.083975e-04; 1.037505e-04; 4.664477e-04; 3.797370e-17; -1.858665e-17; -1.905419e-17; -5.004815e-17; -3.024852e-06; 1.170116e-06; 7.999661e-07; 4.424471e-06; 3.664879e-18; -5.408128e-18; -5.115012e-18; -3.017446e-18; 3.276939e-09; -5.322343e-10; -2.830096e-10; -6.162687e-09; 1.730250e-18; -2.429114e-18; 4.500692e-18; -9.348069e-18; 1.000000e-02; 1.000000e-02; 1.000000e+00; 2.089581e-01;
PRE; 7.287443e-18; -2.311697e-17; 1.037929e+00; 9.612661e-04; 4.551417e-03; -2.192121e-01; 5.667817e-17; -2.953565e-18; 6.816944e-18; -1.600397e-17; -4.539457e-03; -9.772040e-05; -1.542293e-04; 2.876221e-03; 1.205566e-16; -1.370212e-17; -3.539973e-20; -9.982555e-17; -3.560984e-04; 6.365487e-05; 6.027880e-05; 3.760426e-04; 1.384252e-17; -7.202474e-18; -2.938434e-18; -2.933599e-17; -2.293472e-06; 6.796982e-07; 4.597493e-07; 3.390694e-06; 2.255471e-17; 2.614083e-19; 3.243866e-18; -3.004770e-17; 2.944892e-09; -1.785344e-10; -9.392525e-11; -5.597690e-09; -2.475697e-18; 1.080569e-17; 8.230064e-18; 1.488322e-18; 1.000000e-02; 1.000000e-02; 1.000000e+00; 2.112015e-01;
PRE; 3.605502e-17; 3.415579e-18; 1.039165e+00; 9.887444e-04; 4.621526e-03; -2.223225e-01; 4.526893e-17; 5.229474e-17; -1.712648e-18; -4.534681e-17; -4.635264e-03; -1.032785e-04; -1.609126e-04; 2.975051e-03; 4.075212e-17; 4.160297e-17; 2.500143e-17; -3.046856e-17; -2.859193e-04; 3.752154e-05; 3.507616e-05; 3.058526e-04; -3.211985e-17; 2.203871e-17; 2.040615e-17; 3.244313e-17; -1.730147e-06; 3.977293e-07; 2.655773e-07; 2.591073e-06; -5.167964e-18; -1.010450e-17; -5.681969e-18; 8.364968e-18; 2.685438e-09; -1.811343e-12; -9.407070e-13; -5.170782e-09; -6.909878e-18; 5.940022e-18; 9.481237e-18; 3.060734e-18; 1.000000e-02; 1.000000e-02; 1.000000e+00; 2.139433e-01;
PRE; 2.190991e-17; -3.715951e-17; 1.040701e+00; 1.022950e-03; 4.707754e-03; -2.261344e-01; 3.759128e-17; 7.673636e-19; -3.292155e-18; -2.260384e-17; -4.758246e-03; -1.107435e-04; -1.698855e-04; 3.101764e-03; -1.047662e-17; 6.293628e-17; 5.927116e-17; 1.817514e-17; -2.317173e-04; 2.196654e-05; 2.021859e-05; 2.517498e-04; -4.864868e-18; 2.719130e-17; 2.286046e-17; -6.922225e-18; -1.299078e-06; 2.335237e-07; 1.535296e-07; 1.975940e-06; 1.108269e-17; -1.412797e-17; -9.191017e-18; -1.653080e-17; 2.475575e-09; 9.286713e-11; 4.748746e-11; -4.841269e-09; -1.491556e-18; -7.780430e-18; 6.189094e-18; 2.568472e-18; 1.000000e-02; 1.000000e-02; 1.000000e+00; 2.172905e-01;
PRE; 4.547139e-17; 1.354190e-18; 1.042612e+00; 1.065663e-03; 4.813889e-03; -2.308058e-01; 6.550455e-17; 3.207780e-17; -1.002117e-17; -2.116340e-17; -4.918304e-03; -1.208488e-04; -1.819689e-04; 3.266333e-03; 1.046910e-16; -1.740028e-16; -1.918881e-16; -1.089721e-16; -1.898670e-04; 1.252535e-05; 1.131608e-05; 2.101568e-04; 1.850884e-17; -6.943017e-18; -7.351340e-18; -3.378138e-17; -9.693600e-07; 1.370344e-07; 8.843163e-08; 1.502128e-06; 7.758182e-18; 4.067018e-18; 7.833925e-18; -6.556592e-18; 2.299490e-09; 1.494742e-10; 7.502395e-11; -4.581396e-09; 2.936327e-18; 1.839681e-18; 7.807916e-18; -9.523509e-18; 1.000000e-02; 1.000000e-02; 1.000000e+00; 2.213726e-01;
PRE; 7.369824e-17; 1.532531e-17; 1.044998e+00; 1.119204e-03; 4.944669e-03; -2.365307e-01; 1.274826e-16; 6.605126e-18; -2.049638e-17; -5.857240e-17; -5.130173e-03; -1.347928e-04; -1.985060e-04; 3.483576e-03; 3.568988e-17; 8.362854e-17; 7.821804e-17; -2.424207e-17; -1.575746e-04; 6.671120e-06; 5.894633e-06; 1.783316e-04; -1.142272e-17; -4.809001e-18; -2.473567e-18; 1.359429e-17; -7.167255e-07; 8.024949e-08; 5.064916e-08; 1.135593e-06; -1.593650e-17; 1.380803e-17; 1.399809e-17; 3.031131e-17; 2.149582e-09; 1.893530e-10; 9.295179e-11; -4.378936e-09; -1.064225e-17; 1.410631e-17; 1.272648e-17; 9.897347e-18; 1.000000e-02; 1.000000e-02; 1.000000e+00; 2.263456e-01;
PRE; -8.259761e-18; -4.899717e-17; 1.047987e+00; 1.186619e-03; 5.106039e-03; -2.435472e-01; -1.361215e-17; -4.889190e-17; -3.170375e-17; 1.866311e-17; -5.416730e-03; -1.546021e-04; -2.217517e-04; 3.776466e-03; 4.774437e-17; -3.166689e-17; -2.913415e-17; -5.224983e-17; -1.327918e-04; 2.934361e-06; 2.525319e-06; 1.543009e-04; 7.607835e-18; 2.518211e-17; 1.173722e-17; -6.874005e-18; -5.224732e-07; 4.724748e-08; 2.904380e-08; 8.499419e-07; 6.903770e-20; 2.338241e-17; 2.157247e-17; -4.134504e-19; 2.025285e-09; 2.242132e-10; 1.071992e-10; -4.235999e-09; -5.342985e-18; -5.095541e-18; 6.647364e-18; 3.017210e-18; 1.000000e-02; 1.000000e-02; 1.000000e+00; 2.323952e-01;
PRE; -1.155673e-18; 5.544569e-17; 1.051747e+00; 1.271950e-03; 5.305504e-03; -2.521474e-01; 1.719446e-17; -8.319982e-17; -6.107125e-17; -8.388713e-18; -5.815425e-03; -1.839149e-04; -2.557126e-04; 4.182598e-03; 3.670407e-16; 3.441546e-16; 3.413755e-16; -3.607085e-16; -1.140878e-04; 4.257496e-07; 3.551737e-07; 1.367579e-04; -4.934123e-17; 1.891077e-17; 1.455752e-17; 5.341207e-17; -3.718944e-07; 2.896130e-08; 1.725745e-08; 6.241099e-07; -2.610838e-18; 2.612895e-18; 6.726307e-18; 9.015349e-18; 1.932654e-09; 2.626009e-10; 1.217055e-10; -4.170038e-09; -1.082488e-17; -3.145914e-18; 8.766967e-18; 8.227381e-18; 1.000000e-02; 1.000000e-02; 1.000000e+00; 2.397416e-01;
PRE; -1.112687e-17; 8.916962e-17; 1.056496e+00; 1.380604e-03; 5.552585e-03; -2.626890e-01; -1.810074e-18; -4.188884e-17; -1.544959e-17; -2.206812e-17; -6.391888e-03; -2.298326e-04; -3.081175e-04; 4.767870e-03; 9.229145e-16; 6.093103e-16; 6.156562e-16; -9.427071e-16; -1.005780e-04; -1.437163e-06; -1.156011e-06; 1.250395e-04; -1.408747e-18; -1.946246e-17; -1.315166e-17; 1.570953e-17; -2.526244e-07; 2.052228e-08; 1.179108e-08; 4.396907e-07; -8.334676e-18; 1.246783e-18; 3.544355e-18; 1.115913e-17; 1.886092e-09; 3.144358e-10; 1.405127e-10; -4.220650e-09; 5.356472e-18; 4.246685e-18; 6.931379e-18; -5.437204e-18; 1.000000e-02; 1.000000e-02; 1.000000e+00; 2.486417e-01;
PRE; 2.184056e-18; 5.363539e-17; 1.062523e+00; 1.519874e-03; 5.859433e-03; -2.756071e-01; 2.307311e-17; 5.840232e-17; 2.716275e-17; -3.289473e-17; -7.272058e-03; -3.079037e-04; -3.956777e-04; 5.658881e-03; 3.564867e-16; 1.322954e-16; 1.410102e-16; -3.557190e-16; -9.197860e-05; -3.119461e-06; -2.405235e-06; 1.192913e-04; -7.566565e-18; -1.535319e-17; -8.125838e-18; -3.794643e-18; -1.524432e-07; 2.035536e-08; 1.121060e-08; 2.767948e-07; -6.383534e-18; 1.118492e-18; 1.074226e-17; 1.890780e-17; 1.914953e-09; 3.974564e-10; 1.702531e-10; -4.470464e-09; -4.559461e-18; -4.226735e-18; 7.036298e-20; 8.238204e-18; 1.000000e-02; 1.000000e-02; 1.000000e+00; 2.593893e-01;
PRE; -1.705644e-17; 3.926242e-17; 1.070201e+00; 1.699595e-03; 6.241533e-03; -2.914203e-01; 1.070743e-17; -6.430943e-17; -5.003959e-17; -5.638971e-18; -8.730137e-03; -4.582123e-04; -5.609075e-04; 7.131758e-03; 4.362170e-18; -1.895949e-17; -3.180247e-17; 3.046892e-18; -8.896912e-05; -5.199749e-06; -3.819075e-06; 1.211333e-04; 2.980572e-17; 2.935848e-17; 2.089586e-17; -3.866399e-17; -5.427007e-08; 3.189593e-08; 1.673335e-08; 1.034458e-07; 5.208367e-18; 2.160368e-17; 1.867779e-17; -1.417225e-17; 2.084216e-09; 5.541051e-10; 2.260973e-10; -5.107867e-09; -3.669382e-18; 1.763865e-18; 6.441801e-18; 3.808190e-18; 1.000000e-02; 1.000000e-02; 1.000000e+00; 2.723042e-01;
PRE; 3.160157e-18; -2.477541e-18; 1.079984e+00; 1.932464e-03; 6.717672e-03; -3.106776e-01; 1.038081e-16; 2.505034e-17; 4.664113e-18; -1.082136e-16; -1.148331e-02; -8.130210e-04; -9.420804e-04; 9.910165e-03; -5.884015e-17; -7.101843e-17; -7.377532e-17; 8.722227e-17; -9.460800e-05; -9.029386e-06; -6.277629e-06; 1.360788e-04; -1.853789e-17; 9.858886e-18; 3.948814e-18; 1.543775e-17; 8.296835e-08; 7.677521e-08; 3.812681e-08; -1.670718e-07; -6.512164e-18; 5.447515e-18; 7.052790e-18; 1.287793e-17; 2.563626e-09; 9.114783e-10; 3.520556e-10; -6.637274e-09; -6.738828e-18; 2.475087e-18; 4.722360e-18; 1.071098e-17; 1.000000e-02; 1.000000e-02; 1.000000e+00; 2.876686e-01;
PRE; 3.162171e-17; 2.301062e-17; 1.089921e+00; 2.174239e-03; 7.194786e-03; -3.293704e-01; 3.809629e-17; 1.606533e-17; 2.361639e-17; -4.095690e-17; -1.634421e-02; -1.667542e-03; -1.839358e-03; 1.481749e-02; 4.251317e-17; 2.085711e-17; 2.547878e-17; -3.219715e-17; -1.134780e-04; -1.719924e-05; -1.138282e-05; 1.714632e-04; -1.452478e-17; -3.388178e-18; -8.790503e-18; 5.499176e-18; 3.407151e-07; 2.342476e-07; 1.107357e-07; -7.207403e-07; 3.150734e-18; -5.762953e-18; 3.202626e-18; -2.300369e-18; 3.528294e-09; 1.619337e-09; 5.953951e-10; -9.596142e-09; -3.524453e-18; -9.306891e-18; 4.079551e-18; 5.385223e-18; 1.000000e-02; 1.000000e-02; 1.000000e+00; 3.021965e-01;
PRE; 2.332476e-17; 8.604794e-17; 1.098837e+00; 2.398788e-03; 7.629696e-03; -3.454758e-01; 8.381992e-17; -1.393171e-17; -5.490810e-18; -9.201321e-17; -2.518070e-02; -3.992850e-03; -4.233281e-03; 2.375054e-02; 4.346639e-17; 7.767573e-17; 6.728295e-17; -3.186631e-17; -1.535670e-04; -3.780743e-05; -2.405042e-05; 2.414085e-04; 1.131961e-17; -8.895562e-18; -1.297645e-17; -1.382421e-17; 9.823492e-07; 8.814768e-07; 4.005238e-07; -2.161964e-06; 4.634386e-18; 4.646239e-19; 8.050978e-18; -3.550780e-18; 4.875647e-09; 1.817240e-09; 6.422222e-10; -1.379619e-08; -5.535947e-19; 1.150940e-17; 1.195053e-17; 8.081125e-19; 1.000000e-02; 1.000000e-02; 1.000000e+00; 3.144015e-01;
PRE; -3.300998e-17; 3.389157e-18; 1.104916e+00; 2.565037e-03; 7.959056e-03; -3.560913e-01; 1.511267e-17; -1.024319e-17; -2.271707e-17; -2.153472e-17; -3.809311e-02; -9.361911e-03; -9.683029e-03; 3.682983e-02; -4.237736e-17; -5.842414e-18; -3.282697e-18; 4.712987e-17; -2.140547e-04; -8.243349e-05; -5.115660e-05; 3.449268e-04; 8.913626e-18; 1.120570e-17; 8.943038e-18; -1.908330e-17; 2.319091e-06; 3.135852e-06; 1.390034e-06; -5.231761e-06; 5.119794e-18; -7.257126e-18; -5.220756e-18; -1.428280e-17; 4.736055e-09; -9.355640e-09; -3.225514e-09; -1.373698e-08; -4.159109e-18; 2.199322e-18; 6.365656e-18; 1.178510e-18; 1.000000e-02; 1.000000e-02; 1.000000e+00; 3.222790e-01;
PRE; -3.949253e-17; -8.471665e-17; 1.108149e+00; 2.670428e-03; 8.183911e-03; -3.615916e-01; -1.637353e-16; -1.199419e-17; -5.551635e-17; 1.069144e-16; -5.071005e-02; -1.736128e-02; -1.773538e-02; 4.964041e-02; 1.975768e-17; 7.677934e-17; 7.730690e-17; -5.017972e-17; -2.729811e-04; -1.454278e-04; -8.913690e-05; 4.453717e-04; 6.011816e-18; -1.114907e-17; -2.846398e-17; -1.629293e-17; 3.930994e-06; 7.727163e-06; 3.383000e-06; -8.978844e-06; 8.124270e-19; -6.021037e-19; 1.620228e-17; -4.167241e-20; 3.832151e-09; -5.525868e-08; -1.881646e-08; -1.125395e-08; -1.981059e-18; 7.801555e-19; 7.280948e-18; 4.950094e-18; 1.000000e-02; 1.000000e-02; 1.000000e+00; 3.263022e-01;
