PRE; 1.029587e+00; 2.438050e-03; 8.396350e-01; -1.207378e-01; 3.272420e-01; -1.973395e-01; -3.188686e-01; -2.012820e-01; -8.348928e-01; -1.188925e-01; -1.029587e+00; -2.438050e-03; -8.396350e-01; 1.207378e-01; -3.272420e-01; 1.973395e-01; 3.188686e-01; 2.012820e-01; 8.348928e-01; 1.188925e-01; 1.000000e-02; 1.000000e-02; 1.000000e+00; 2.012265e-01;
PRE; 1.029465e+00; 2.487498e-03; 8.399787e-01; -1.209713e-01; 3.270560e-01; -1.976058e-01; -3.186670e-01; -2.016446e-01; -8.352307e-01; -1.190364e-01; -1.029465e+00; -2.487498e-03; -8.399787e-01; 1.209713e-01; -3.270560e-01; 1.976058e-01; 3.186670e-01; 2.016446e-01; 8.352307e-01; 1.190364e-01; 1.000000e-02; 1.000000e-02; 1.000000e+00; 2.015196e-01;
PRE; 1.029314e+00; 2.452248e-03; 8.404016e-01; -1.211597e-01; 3.268256e-01; -1.980236e-01; -3.184198e-01; -2.019902e-01; -8.356429e-01; -1.193062e-01; -1.029314e+00; -2.452248e-03; -8.404016e-01; 1.211597e-01; -3.268256e-01; 1.980236e-01; 3.184198e-01; 2.019902e-01; 8.356429e-01; 1.193062e-01; 1.000000e-02; 1.000000e-02; 1.000000e+00; 2.018754e-01;
PRE; 1.029191e+00; 2.284101e-03; 8.408674e-01; -1.212699e-01; 3.266018e-01; -1.986695e-01; -3.181781e-01; -2.022995e-01; -8.360907e-01; -1.197657e-01; -1.029191e+00; -2.284101e-03; -8.408674e-01; 1.212699e-01; -3.266018e-01; 1.986695e-01; 3.181781e-01; 2.022995e-01; 8.360907e-01; 1.197657e-01; 1.000000e-02; 1.000000e-02; 1.000000e+00; 2.023194e-01;
PRE; 1.029202e+00; 1.976255e-03; 8.413038e-01; -1.213209e-01; 3.264821e-01; -1.995996e-01; -3.180372e-01; -2.026145e-01; -8.365003e-01; -1.204488e-01; -1.029202e+00; -1.976255e-03; -8.413038e-01; 1.213209e-01; -3.264821e-01; 1.995996e-01; 3.180372e-01; 2.026145e-01; 8.365003e-01; 1.204488e-01; 1.000000e-02; 1.000000e-02; 1.000000e+00; 2.028962e-01;
PRE; 1.029449e+00; 1.607688e-03; 8.416553e-01; -1.214283e-01; 3.265569e-01; -2.008046e-01; -3.180824e-01; -2.030826e-01; -8.368179e-01; -1.213157e-01; -1.029449e+00; -1.607688e-03; -8.416553e-01; 1.214283e-01; -3.265569e-01; 2.008046e-01; 3.180824e-01; 2.030826e-01; 8.368179e-01; 1.213157e-01; 1.000000e-02; 1.000000e-02; 1.000000e+00; 2.036680e-01;
PRE; 1.029941e+00; 1.298819e-03; 8.419587e-01; -1.217483e-01; 3.268223e-01; -2.022290e-01; -3.183039e-01; -2.038868e-01; -8.370832e-01; -1.222845e-01; -1.029941e+00; -1.298819e-03; -8.419587e-01; 1.217483e-01; -3.268223e-01; 2.022290e-01; 3.183039e-01; 2.038868e-01; 8.370832e-01; 1.222845e-01; 1.000000e-02; 1.000000e-02; 1.000000e+00; 2.046930e-01;
PRE; 1.030608e+00; 1.101515e-03; 8.423140e-01; -1.223566e-01; 3.272003e-01; -2.038610e-01; -3.186206e-01; -2.051181e-01; -8.373973e-01; -1.233286e-01; -1.030608e+00; -1.101515e-03; -8.423140e-01; 1.223566e-01; -3.272003e-01; 2.038610e-01; 3.186206e-01; 2.051181e-01; 8.373973e-01; 1.233286e-01; 1.000000e-02; 1.000000e-02; 1.000000e+00; 2.060074e-01;
PRE; 1.031405e+00; 9.942990e-04; 8.427982e-01; -1.232537e-01; 3.276367e-01; -2.057594e-01; -3.189770e-01; -2.067927e-01; -8.378354e-01; -1.244926e-01; -1.031405e+00; -9.942990e-04; -8.427982e-01; 1.232537e-01; -3.276367e-01; 2.057594e-01; 3.189770e-01; 2.067927e-01; 8.378354e-01; 1.244926e-01; 1.000000e-02; 1.000000e-02; 1.000000e+00; 2.076445e-01;
PRE; 1.032336e+00; 9.428124e-04; 8.434542e-01; -1.244382e-01; 3.281237e-01; -2.080182e-01; -3.193631e-01; -2.089361e-01; -8.384380e-01; -1.258455e-01; -1.032336e+00; -9.428124e-04; -8.434542e-01; 1.244382e-01; -3.281237e-01; 2.080182e-01; 3.193631e-01; 2.089361e-01; 8.384380e-01; 1.258455e-01; 1.000000e-02; 1.000000e-02; 1.000000e+00; 2.096565e-01;
PRE; 1.033437e+00; 9.241484e-04; 8.443163e-01; -1.259328e-01; 3.286782e-01; -2.107447e-01; -3.197922e-01; -2.116099e-01; -8.392365e-01; -1.274587e-01; -1.033437e+00; -9.241484e-04; -8.443163e-01; 1.259328e-01; -3.286782e-01; 2.107447e-01; 3.197922e-01; 2.116099e-01; 8.392365e-01; 1.274587e-01; 1.000000e-02; 1.000000e-02; 1.000000e+00; 2.121167e-01;
PRE; 1.034758e+00; 9.259362e-04; 8.454241e-01; -1.277833e-01; 3.293275e-01; -2.140600e-01; -3.202864e-01; -2.149106e-01; -8.402679e-01; -1.294061e-01; -1.034758e+00; -9.259362e-04; -8.454241e-01; 1.277833e-01; -3.293275e-01; 2.140600e-01; 3.202864e-01; 2.149106e-01; 8.402679e-01; 1.294061e-01; 1.000000e-02; 1.000000e-02; 1.000000e+00; 2.151185e-01;
PRE; 1.036361e+00; 9.420153e-04; 8.468297e-01; -1.300540e-01; 3.301062e-01; -2.181053e-01; -3.208734e-01; -2.189672e-01; -8.415816e-01; -1.317691e-01; -1.036361e+00; -9.420153e-04; -8.468297e-01; 1.300540e-01; -3.301062e-01; 2.181053e-01; 3.208734e-01; 2.189672e-01; 8.415816e-01; 1.317691e-01; 1.000000e-02; 1.000000e-02; 1.000000e+00; 2.187752e-01;
PRE; 1.038321e+00; 9.695671e-04; 8.486023e-01; -1.328269e-01; 3.310573e-01; -2.230496e-01; -3.215876e-01; -2.239436e-01; -8.432438e-01; -1.346410e-01; -1.038321e+00; -9.695671e-04; -8.486023e-01; 1.328269e-01; -3.310573e-01; 2.230496e-01; 3.215876e-01; 2.239436e-01; 8.432438e-01; 1.346410e-01; 1.000000e-02; 1.000000e-02; 1.000000e+00; 2.232232e-01;
PRE; 1.040731e+00; 1.007491e-03; 8.508327e-01; -1.362009e-01; 3.322366e-01; -2.290975e-01; -3.224730e-01; -2.300441e-01; -8.453423e-01; -1.381301e-01; -1.040731e+00; -1.007491e-03; -8.508327e-01; 1.362009e-01; -3.322366e-01; 2.290975e-01; 3.224730e-01; 2.300441e-01; 8.453423e-01; 1.381301e-01; 1.000000e-02; 1.000000e-02; 1.000000e+00; 2.286245e-01;
PRE; 1.043704e+00; 1.055328e-03; 8.536400e-01; -1.402911e-01; 3.337180e-01; -2.364991e-01; -3.235885e-01; -2.375225e-01; -8.479942e-01; -1.423608e-01; -1.043704e+00; -1.055328e-03; -8.536400e-01; 1.402911e-01; -3.337180e-01; 2.364991e-01; 3.235885e-01; 2.375225e-01; 8.479942e-01; 1.423608e-01; 1.000000e-02; 1.000000e-02; 1.000000e+00; 2.351690e-01;
PRE; 1.047375e+00; 1.112057e-03; 8.571808e-01; -1.452247e-01; 3.356049e-01; -2.455615e-01; -3.250167e-01; -2.466946e-01; -8.513564e-01; -1.474716e-01; -1.047375e+00; -1.112057e-03; -8.571808e-01; 1.452247e-01; -3.356049e-01; 2.455615e-01; 3.250167e-01; 2.466946e-01; 8.513564e-01; 1.474716e-01; 1.000000e-02; 1.000000e-02; 1.000000e+00; 2.430774e-01;
PRE; 1.051892e+00; 1.173657e-03; 8.616616e-01; -1.511276e-01; 3.380497e-01; -2.566660e-01; -3.268795e-01; -2.579589e-01; -8.556430e-01; -1.536046e-01; -1.051892e+00; -1.173657e-03; -8.616616e-01; 1.511276e-01; -3.380497e-01; 2.566660e-01; 3.268795e-01; 2.579589e-01; 8.556430e-01; 1.536046e-01; 1.000000e-02; 1.000000e-02; 1.000000e+00; 2.525997e-01;
PRE; 1.057391e+00; 1.226188e-03; 8.673563e-01; -1.580832e-01; 3.412981e-01; -2.702920e-01; -3.293727e-01; -2.718329e-01; -8.611563e-01; -1.608694e-01; -1.057391e+00; -1.226188e-03; -8.673563e-01; 1.580832e-01; -3.412981e-01; 2.702920e-01; 3.293727e-01; 2.718329e-01; 8.611563e-01; 1.608694e-01; 1.000000e-02; 1.000000e-02; 1.000000e+00; 2.640096e-01;
PRE; 1.063875e+00; 1.221313e-03; 8.746250e-01; -1.659956e-01; 3.458046e-01; -2.870546e-01; -3.328514e-01; -2.890295e-01; -8.683542e-01; -1.692231e-01; -1.063875e+00; -1.221313e-03; -8.746250e-01; 1.659956e-01; -3.458046e-01; 2.870546e-01; 3.328514e-01; 2.890295e-01; 8.683542e-01; 1.692231e-01; 1.000000e-02; 1.000000e-02; 1.000000e+00; 2.775749e-01;
PRE; 1.069616e+00; 1.046051e-03; 8.821688e-01; -1.727755e-01; 3.512221e-01; -3.039277e-01; -3.370210e-01; -3.066245e-01; -8.761761e-01; -1.765689e-01; -1.069616e+00; -1.046051e-03; -8.821688e-01; 1.727755e-01; -3.512221e-01; 3.039277e-01; 3.370210e-01; 3.066245e-01; 8.761761e-01; 1.765689e-01; 1.000000e-02; 1.000000e-02; 1.000000e+00; 2.905950e-01;
PRE; 1.073584e+00; 4.452856e-04; 8.897527e-01; -1.773525e-01; 3.582103e-01; -3.207245e-01; -3.422628e-01; -3.248227e-01; -8.848778e-01; -1.819843e-01; -1.073584e+00; -4.452856e-04; -8.897527e-01; 1.773525e-01; -3.582103e-01; 3.207245e-01; 3.422628e-01; 3.248227e-01; 8.848778e-01; 1.819843e-01; 1.000000e-02; 1.000000e-02; 1.000000e+00; 3.027296e-01;
PRE; 1.073925e+00; -1.187273e-03; 8.964438e-01; -1.777456e-01; 3.676446e-01; -3.362505e-01; -3.488214e-01; -3.433505e-01; -8.946806e-01; -1.838271e-01; -1.073925e+00; 1.187273e-03; -8.964438e-01; 1.777456e-01; -3.676446e-01; 3.362505e-01; 3.488214e-01; 3.433505e-01; 8.946806e-01; 1.838271e-01; 1.000000e-02; 1.000000e-02; 1.000000e+00; 3.129550e-01;
PRE; 1.069567e+00; -4.691244e-03; 9.005985e-01; -1.727090e-01; 3.796407e-01; -3.482754e-01; -3.559417e-01; -3.612598e-01; -9.055120e-01; -1.813238e-01; -1.069567e+00; 4.691244e-03; -9.005985e-01; 1.727090e-01; -3.796407e-01; 3.482754e-01; 3.559417e-01; 3.612598e-01; 9.055120e-01; 1.813238e-01; 1.000000e-02; 1.000000e-02; 1.000000e+00; 3.201189e-01;
PRE; 1.062004e+00; -1.052216e-02; 9.013893e-01; -1.636653e-01; 3.933188e-01; -3.558807e-01; -3.622107e-01; -3.783644e-01; -9.173647e-01; -1.761857e-01; -1.062004e+00; 1.052216e-02; -9.013893e-01; 1.636653e-01; -3.933188e-01; 3.558807e-01; 3.622107e-01; 3.783644e-01; 9.173647e-01; 1.761857e-01; 1.000000e-02; 1.000000e-02; 1.000000e+00; 3.245780e-01;
PRE; 1.053529e+00; -1.849224e-02; 8.990250e-01; -1.529737e-01; 4.074911e-01; -3.594405e-01; -3.665993e-01; -3.947787e-01; -9.300631e-01; -1.706870e-01; -1.053529e+00; 1.849224e-02; -8.990250e-01; 1.529737e-01; -4.074911e-01; 3.594405e-01; 3.665993e-01; 3.947787e-01; 9.300631e-01; 1.706870e-01; 1.000000e-02; 1.000000e-02; 1.000000e+00; 3.273394e-01;
PRE; 1.045529e+00; -2.827187e-02; 8.940071e-01; -1.421224e-01; 4.214903e-01; -3.596633e-01; -3.687719e-01; -4.107170e-01; -9.434744e-01; -1.661365e-01; -1.045529e+00; 2.827187e-02; -8.940071e-01; 1.421224e-01; -4.214903e-01; 3.596633e-01; 3.687719e-01; 4.107170e-01; 9.434744e-01; 1.661365e-01; 1.000000e-02; 1.000000e-02; 1.000000e+00; 3.291682e-01;
PRE; 1.038718e+00; -3.955102e-02; 8.867456e-01; -1.319192e-01; 4.349104e-01; -3.570560e-01; -3.686578e-01; -4.262077e-01; -9.574199e-01; -1.631617e-01; -1.038718e+00; 3.955102e-02; -8.867456e-01; 1.319192e-01; -4.349104e-01; 3.570560e-01; 3.686578e-01; 4.262077e-01; 9.574199e-01; 1.631617e-01; 1.000000e-02; 1.000000e-02; 1.000000e+00; 3.304692e-01;
PRE; 1.033514e+00; -5.201427e-02; 8.775860e-01; -1.228757e-01; 4.474129e-01; -3.519773e-01; -3.662762e-01; -4.411122e-01; -9.716486e-01; -1.620835e-01; -1.033514e+00; 5.201427e-02; -8.775860e-01; 1.228757e-01; -4.474129e-01; 3.519773e-01; 3.662762e-01; 4.411122e-01; 9.716486e-01; 1.620835e-01; 1.000000e-02; 1.000000e-02; 1.000000e+00; 3.314498e-01;
PRE; 1.030180e+00; -6.532870e-02; 8.668582e-01; -1.153581e-01; 4.586889e-01; -3.447314e-01; -3.617052e-01; -4.552041e-01; -9.858617e-01; -1.630627e-01; -1.030180e+00; 6.532870e-02; -8.668582e-01; 1.153581e-01; -4.586889e-01; 3.447314e-01; 3.617052e-01; 4.552041e-01; 9.858617e-01; 1.630627e-01; 1.000000e-02; 1.000000e-02; 1.000000e+00; 3.322234e-01;
PRE; 1.028878e+00; -7.914494e-02; 8.548991e-01; -1.096392e-01; 4.684590e-01; -3.356155e-01; -3.550759e-01; -4.682206e-01; -9.997370e-01; -1.661545e-01; -1.028878e+00; 7.914494e-02; -8.548991e-01; 1.096392e-01; -4.684590e-01; 3.356155e-01; 3.550759e-01; 4.682206e-01; 9.997370e-01; 1.661545e-01; 1.000000e-02; 1.000000e-02; 1.000000e+00; 3.328562e-01;
PRE; 1.029694e+00; -9.310327e-02; 8.420581e-01; -1.059166e-01; 4.764808e-01; -3.249407e-01; -3.465702e-01; -4.798944e-01; -1.012947e+00; -1.713318e-01; -1.029694e+00; 9.310327e-02; -8.420581e-01; 1.059166e-01; -4.764808e-01; 3.249407e-01; 3.465702e-01; 4.798944e-01; 1.012947e+00; 1.713318e-01; 1.000000e-02; 1.000000e-02; 1.000000e+00; 3.333896e-01;
PRE; 1.033567e+00; -1.097902e-01; 8.257324e-01; -1.042615e-01; 4.836110e-01; -3.102966e-01; -3.339956e-01; -4.919480e-01; -1.027691e+00; -1.803200e-01; -1.033567e+00; 1.097902e-01; -8.257324e-01; 1.042615e-01; -4.836110e-01; 3.102966e-01; 3.339956e-01; 4.919480e-01; 1.027691e+00; 1.803200e-01; 1.000000e-02; 1.000000e-02; 1.000000e+00; 3.339441e-01;
PRE; 1.040499e+00; -1.255108e-01; 8.092966e-01; -1.058679e-01; 4.875887e-01; -2.944621e-01; -3.194688e-01; -5.012379e-01; -1.040437e+00; -1.919625e-01; -1.040499e+00; 1.255108e-01; -8.092966e-01; 1.058679e-01; -4.875887e-01; 2.944621e-01; 3.194688e-01; 5.012379e-01; 1.040437e+00; 1.919625e-01; 1.000000e-02; 1.000000e-02; 1.000000e+00; 3.344232e-01;
PRE; 1.050258e+00; -1.396639e-01; 7.934076e-01; -1.107028e-01; 4.882731e-01; -2.780992e-01; -3.035569e-01; -5.074604e-01; -1.050719e+00; -2.058468e-01; -1.050258e+00; 1.396639e-01; -7.934076e-01; 1.107028e-01; -4.882731e-01; 2.780992e-01; 3.035569e-01; 5.074604e-01; 1.050719e+00; 2.058468e-01; 1.000000e-02; 1.000000e-02; 1.000000e+00; 3.348488e-01;
PRE; 1.065436e+00; -1.539944e-01; 7.757168e-01; -1.206946e-01; 4.846521e-01; -2.584441e-01; -2.832236e-01; -5.106214e-01; -1.059373e+00; -2.250257e-01; -1.065436e+00; 1.539944e-01; -7.757168e-01; 1.206946e-01; -4.846521e-01; 2.584441e-01; 2.832236e-01; 5.106214e-01; 1.059373e+00; 2.250257e-01; 1.000000e-02; 1.000000e-02; 1.000000e+00; 3.353162e-01;
PRE; 1.083463e+00; -1.643980e-01; 7.607901e-01; -1.346877e-01; 4.763606e-01; -2.401697e-01; -2.629158e-01; -5.088439e-01; -1.063369e+00; -2.457213e-01; -1.083463e+00; 1.643980e-01; -7.607901e-01; 1.346877e-01; -4.763606e-01; 2.401697e-01; 2.629158e-01; 5.088439e-01; 1.063369e+00; 2.457213e-01; 1.000000e-02; 1.000000e-02; 1.000000e+00; 3.357467e-01;
PRE; 1.103357e+00; -1.702828e-01; 7.494940e-01; -1.519249e-01; 4.638796e-01; -2.243597e-01; -2.437897e-01; -5.022822e-01; -1.062504e+00; -2.667932e-01; -1.103357e+00; 1.702828e-01; -7.494940e-01; 1.519249e-01; -4.638796e-01; 2.243597e-01; 2.437897e-01; 5.022822e-01; 1.062504e+00; 2.667932e-01; 1.000000e-02; 1.000000e-02; 1.000000e+00; 3.361555e-01;
PRE; 1.128417e+00; -1.708863e-01; 7.415987e-01; -1.758225e-01; 4.441624e-01; -2.098278e-01; -2.237338e-01; -4.885234e-01; -1.055051e+00; -2.911814e-01; -1.128417e+00; 1.708863e-01; -7.415987e-01; 1.758225e-01; -4.441624e-01; 2.098278e-01; 2.237338e-01; 4.885234e-01; 1.055051e+00; 2.911814e-01; 1.000000e-02; 1.000000e-02; 1.000000e+00; 3.366401e-01;
PRE; 1.152583e+00; -1.642873e-01; 7.407050e-01; -2.011741e-01; 4.209995e-01; -2.015804e-01; -2.086931e-01; -4.695804e-01; -1.041220e+00; -3.124220e-01; -1.152583e+00; 1.642873e-01; -7.407050e-01; 2.011741e-01; -4.209995e-01; 2.015804e-01; 2.086931e-01; 4.695804e-01; 1.041220e+00; 3.124220e-01; 1.000000e-02; 1.000000e-02; 1.000000e+00; 3.371319e-01;
PRE; 1.177779e+00; -1.475318e-01; 7.490829e-01; -2.307929e-01; 3.912332e-01; -2.010469e-01; -1.989841e-01; -4.422011e-01; -1.017764e+00; -3.314436e-01; -1.177779e+00; 1.475318e-01; -7.490829e-01; 2.307929e-01; -3.912332e-01; 2.010469e-01; 1.989841e-01; 4.422011e-01; 1.017764e+00; 3.314436e-01; 1.000000e-02; 1.000000e-02; 1.000000e+00; 3.377674e-01;
PRE; 1.195870e+00; -1.231144e-01; 7.668847e-01; -2.560746e-01; 3.629264e-01; -2.109786e-01; -1.995930e-01; -4.131956e-01; -9.897160e-01; -3.412018e-01; -1.195870e+00; 1.231144e-01; -7.668847e-01; 2.560746e-01; -3.629264e-01; 2.109786e-01; 1.995930e-01; 4.131956e-01; 9.897160e-01; 3.412018e-01; 1.000000e-02; 1.000000e-02; 1.000000e+00; 3.384980e-01;
PRE; 1.204811e+00; -9.400527e-02; 7.920693e-01; -2.741095e-01; 3.395456e-01; -2.303817e-01; -2.104620e-01; -3.863009e-01; -9.605966e-01; -3.406902e-01; -1.204811e+00; 9.400527e-02; -7.920693e-01; 2.741095e-01; -3.395456e-01; 2.303817e-01; 2.104620e-01; 3.863009e-01; 9.605966e-01; 3.406902e-01; 1.000000e-02; 1.000000e-02; 1.000000e+00; 3.394072e-01;
PRE; 1.203776e+00; -6.375448e-02; 8.217608e-01; -2.829537e-01; 3.239761e-01; -2.572390e-01; -2.302984e-01; -3.651180e-01; -9.341111e-01; -3.302551e-01; -1.203776e+00; 6.375448e-02; -8.217608e-01; 2.829537e-01; -3.239761e-01; 2.572390e-01; 2.302984e-01; 3.651180e-01; 9.341111e-01; 3.302551e-01; 1.000000e-02; 1.000000e-02; 1.000000e+00; 3.406551e-01;
PRE; 1.193421e+00; -3.605985e-02; 8.526851e-01; -2.820198e-01; 3.182025e-01; -2.889327e-01; -2.567367e-01; -3.528777e-01; -9.138023e-01; -3.117077e-01; -1.193421e+00; 3.605985e-02; -8.526851e-01; 2.820198e-01; -3.182025e-01; 2.889327e-01; 2.567367e-01; 3.528777e-01; 9.138023e-01; 3.117077e-01; 1.000000e-02; 1.000000e-02; 1.000000e+00; 3.426116e-01;
PRE; 1.176512e+00; -1.436770e-02; 8.818316e-01; -2.728066e-01; 3.230967e-01; -3.231148e-01; -2.865286e-01; -3.527325e-01; -9.029943e-01; -2.888165e-01; -1.176512e+00; 1.436770e-02; -8.818316e-01; 2.728066e-01; -3.230967e-01; 3.231148e-01; 2.865286e-01; 3.527325e-01; 9.029943e-01; 2.888165e-01; 1.000000e-02; 1.000000e-02; 1.000000e+00; 3.463634e-01;
PRE; 1.161840e+00; -1.802850e-03; 9.070393e-01; -2.625976e-01; 3.370352e-01; -3.586420e-01; -3.140757e-01; -3.686954e-01; -9.052200e-01; -2.710472e-01; -1.161840e+00; 1.802850e-03; -9.070393e-01; 2.625976e-01; -3.370352e-01; 3.586420e-01; 3.140757e-01; 3.686954e-01; 9.052200e-01; 2.710472e-01; 1.000000e-02; 1.000000e-02; 1.000000e+00; 3.553691e-01;
PRE; 1.162948e+00; 2.072542e-03; 9.256116e-01; -2.642504e-01; 3.499605e-01; -3.894971e-01; -3.298372e-01; -3.941621e-01; -9.167718e-01; -2.710405e-01; -1.162948e+00; -2.072542e-03; -9.256116e-01; 2.642504e-01; -3.499605e-01; 3.894971e-01; 3.298372e-01; 3.941621e-01; 9.167718e-01; 2.710405e-01; 1.000000e-02; 1.000000e-02; 1.000000e+00; 3.701508e-01;
PRE; 1.176165e+00; 3.581966e-03; 9.445018e-01; -2.758766e-01; 3.610752e-01; -4.220186e-01; -3.404106e-01; -4.254287e-01; -9.329378e-01; -2.828838e-01; -1.176165e+00; -3.581966e-03; -9.445018e-01; 2.758766e-01; -3.610752e-01; 4.220186e-01; 3.404106e-01; 4.254287e-01; 9.329378e-01; 2.828838e-01; 1.000000e-02; 1.000000e-02; 1.000000e+00; 3.895855e-01;
PRE; 1.194150e+00; 4.473314e-03; 9.630003e-01; -2.910827e-01; 3.704609e-01; -4.531761e-01; -3.483685e-01; -4.564490e-01; -9.498347e-01; -2.988336e-01; -1.194150e+00; -4.473314e-03; -9.630003e-01; 2.910827e-01; -3.704609e-01; 4.531761e-01; 3.483685e-01; 4.564490e-01; 9.498347e-01; 2.988336e-01; 1.000000e-02; 1.000000e-02; 1.000000e+00; 4.088840e-01;
PRE; 1.214046e+00; 5.227118e-03; 9.814872e-01; -3.073940e-01; 3.791550e-01; -4.833879e-01; -3.553822e-01; -4.868272e-01; -9.669864e-01; -3.160609e-01; -1.214046e+00; -5.227118e-03; -9.814872e-01; 3.073940e-01; -3.791550e-01; 4.833879e-01; 3.553822e-01; 4.868272e-01; 9.669864e-01; 3.160609e-01; 1.000000e-02; 1.000000e-02; 1.000000e+00; 4.272539e-01;
PRE; 1.235018e+00; 5.954330e-03; 1.000151e+00; -3.241230e-01; 3.875896e-01; -5.130276e-01; -3.620178e-01; -5.167526e-01; -9.843860e-01; -3.338008e-01; -1.235018e+00; -5.954330e-03; -1.000151e+00; 3.241230e-01; -3.875896e-01; 5.130276e-01; 3.620178e-01; 5.167526e-01; 9.843860e-01; 3.338008e-01; 1.000000e-02; 1.000000e-02; 1.000000e+00; 4.446664e-01;
PRE; 1.261683e+00; 6.856343e-03; 1.023326e+00; -3.448231e-01; 3.978126e-01; -5.487992e-01; -3.699301e-01; -5.529577e-01; -1.006027e+00; -3.558350e-01; -1.261683e+00; -6.856343e-03; -1.023326e+00; 3.448231e-01; -3.978126e-01; 5.487992e-01; 3.699301e-01; 5.529577e-01; 1.006027e+00; 3.558350e-01; 1.000000e-02; 1.000000e-02; 1.000000e+00; 4.647578e-01;
