PRE; 3.333333e-01; 1.999908e+00; 3.000000e+00; 5.000000e+00; 3.801071e-05;
PRE; 3.333333e-01; 1.999787e+00; 3.000000e+00; 5.000000e+00; 8.742464e-05;
PRE; 3.333333e-01; 1.999631e+00; 3.000000e+00; 5.000000e+00; 1.516627e-04;
PRE; 3.333333e-01; 1.999428e+00; 3.000000e+00; 5.000000e+00; 2.351723e-04;
PRE; 3.333333e-01; 1.999164e+00; 3.000000e+00; 5.000000e+00; 3.437347e-04;
PRE; 3.333333e-01; 1.998820e+00; 3.000000e+00; 5.000000e+00; 4.848658e-04;
PRE; 3.333333e-01; 1.998374e+00; 3.000000e+00; 5.000000e+00; 6.683362e-04;
PRE; 3.333333e-01; 1.997793e+00; 3.000000e+00; 5.000000e+00; 9.068478e-04;
PRE; 3.333333e-01; 1.997039e+00; 3.000000e+00; 5.000000e+00; 1.216913e-03;
PRE; 3.333333e-01; 1.996058e+00; 3.000000e+00; 5.000000e+00; 1.619997e-03;
PRE; 3.333333e-01; 1.994783e+00; 3.000000e+00; 5.000000e+00; 2.144007e-03;
PRE; 3.333333e-01; 1.993125e+00; 3.000000e+00; 5.000000e+00; 2.825220e-03;
PRE; 3.333333e-01; 1.990970e+00; 3.000000e+00; 5.000000e+00; 3.710797e-03;
PRE; 3.333333e-01; 1.988169e+00; 3.000000e+00; 5.000000e+00; 4.862047e-03;
PRE; 3.333333e-01; 1.984527e+00; 3.000000e+00; 5.000000e+00; 6.358672e-03;
PRE; 3.333333e-01; 1.979793e+00; 3.000000e+00; 5.000000e+00; 8.304284e-03;
PRE; 3.333333e-01; 1.973638e+00; 3.000000e+00; 5.000000e+00; 1.083358e-02;
PRE; 3.333333e-01; 1.965637e+00; 3.000000e+00; 5.000000e+00; 1.412166e-02;
PRE; 3.333333e-01; 1.955235e+00; 3.000000e+00; 5.000000e+00; 1.839617e-02;
PRE; 3.333333e-01; 1.941713e+00; 3.000000e+00; 5.000000e+00; 2.395304e-02;
PRE; 3.333333e-01; 1.924135e+00; 3.000000e+00; 5.000000e+00; 3.117696e-02;
PRE; 3.333333e-01; 1.901283e+00; 3.000000e+00; 5.000000e+00; 4.056806e-02;
PRE; 3.333333e-01; 1.871575e+00; 3.000000e+00; 5.000000e+00; 5.277649e-02;
PRE; 3.333333e-01; 1.832955e+00; 3.000000e+00; 5.000000e+00; 6.864744e-02;
PRE; 3.333333e-01; 1.786708e+00; 3.000000e+00; 5.000000e+00; 8.765280e-02;
PRE; 3.333333e-01; 1.740461e+00; 3.000000e+00; 5.000000e+00; 1.066582e-01;
PRE; 3.333333e-01; 1.694214e+00; 3.000000e+00; 5.000000e+00; 1.256635e-01;
PRE; 3.333333e-01; 1.647967e+00; 3.000000e+00; 5.000000e+00; 1.446689e-01;
PRE; 3.333333e-01; 1.601720e+00; 3.000000e+00; 5.000000e+00; 1.636742e-01;
PRE; 3.333333e-01; 1.555472e+00; 3.000000e+00; 5.000000e+00; 1.826796e-01;
PRE; 3.333333e-01; 1.509225e+00; 3.000000e+00; 5.000000e+00; 2.016849e-01;
PRE; 3.333333e-01; 1.462978e+00; 3.000000e+00; 5.000000e+00; 2.206903e-01;
PRE; 3.333333e-01; 1.416731e+00; 3.000000e+00; 5.000000e+00; 2.396956e-01;
PRE; 3.333333e-01; 1.370484e+00; 3.000000e+00; 5.000000e+00; 2.587010e-01;
PRE; 3.333333e-01; 1.324237e+00; 3.000000e+00; 5.000000e+00; 2.777064e-01;
PRE; 3.333333e-01; 1.277990e+00; 3.000000e+00; 5.000000e+00; 2.967117e-01;
PRE; 3.333333e-01; 1.231743e+00; 3.000000e+00; 5.000000e+00; 3.157171e-01;
PRE; 3.333333e-01; 1.185495e+00; 3.000000e+00; 5.000000e+00; 3.347224e-01;
PRE; 3.333333e-01; 1.139248e+00; 3.000000e+00; 5.000000e+00; 3.537278e-01;
PRE; 3.333333e-01; 1.093001e+00; 3.000000e+00; 5.000000e+00; 3.727331e-01;
PRE; 3.333333e-01; 1.046754e+00; 3.000000e+00; 5.000000e+00; 3.917385e-01;
PRE; 3.333333e-01; 1.000507e+00; 3.000000e+00; 5.000000e+00; 4.107439e-01;
PRE; 3.333333e-01; 9.542598e-01; 3.000000e+00; 5.000000e+00; 4.297492e-01;
PRE; 3.333333e-01; 9.080127e-01; 3.000000e+00; 5.000000e+00; 4.487546e-01;
PRE; 3.333333e-01; 8.617656e-01; 3.000000e+00; 5.000000e+00; 4.677599e-01;
PRE; 3.333333e-01; 8.155184e-01; 3.000000e+00; 5.000000e+00; 4.867653e-01;
PRE; 3.333333e-01; 7.692713e-01; 3.000000e+00; 5.000000e+00; 5.057706e-01;
PRE; 3.333333e-01; 7.230242e-01; 3.000000e+00; 5.000000e+00; 5.247760e-01;
PRE; 3.333333e-01; 6.767771e-01; 3.000000e+00; 5.000000e+00; 5.437813e-01;
PRE; 3.333333e-01; 6.305299e-01; 3.000000e+00; 5.000000e+00; 5.627867e-01;
PRE; 3.333333e-01; 5.842828e-01; 3.000000e+00; 5.000000e+00; 5.817921e-01;
PRE; 3.333333e-01; 5.380357e-01; 3.000000e+00; 5.000000e+00; 6.007974e-01;
PRE; 3.333333e-01; 4.917886e-01; 3.000000e+00; 5.000000e+00; 6.198028e-01;
PRE; 3.333333e-01; 4.455414e-01; 3.000000e+00; 5.000000e+00; 6.388081e-01;
PRE; 3.333333e-01; 3.992943e-01; 3.000000e+00; 5.000000e+00; 6.578135e-01;
H; 3.333333e-01; 3.657615e-01; 3.000000e+00; 5.000000e+00; 6.715938e-01;
PRI; 3.333333e-01; 3.530472e-01; 3.000000e+00; 5.000000e+00; 6.768188e-01;
PRI; 3.333333e-01; 3.068001e-01; 3.000000e+00; 5.000000e+00; 6.958242e-01;
PRI; 3.333333e-01; 2.605529e-01; 3.000000e+00; 5.000000e+00; 7.148295e-01;
PRI; 3.333333e-01; 2.143058e-01; 3.000000e+00; 5.000000e+00; 7.338349e-01;
PRI; 3.333333e-01; 1.680587e-01; 3.000000e+00; 5.000000e+00; 7.528403e-01;
PRI; 3.333333e-01; 1.218116e-01; 3.000000e+00; 5.000000e+00; 7.718456e-01;
PRI; 3.333333e-01; 7.556445e-02; 3.000000e+00; 5.000000e+00; 7.908510e-01;
PRI; 3.333333e-01; 2.931733e-02; 3.000000e+00; 5.000000e+00; 8.098563e-01;
BPS; 3.333333e-01; 1.040834e-17; 3.000000e+00; 5.000000e+00; 8.219043e-01;
PRI; 3.333333e-01; -1.692979e-02; 3.000000e+00; 5.000000e+00; 8.288617e-01;
PRI; 3.333333e-01; -6.317692e-02; 3.000000e+00; 5.000000e+00; 8.478670e-01;
PRI; 3.333333e-01; -1.094240e-01; 3.000000e+00; 5.000000e+00; 8.668724e-01;
PRI; 3.333333e-01; -1.556712e-01; 3.000000e+00; 5.000000e+00; 8.858777e-01;
PRI; 3.333333e-01; -2.019183e-01; 3.000000e+00; 5.000000e+00; 9.048831e-01;
PRI; 3.333333e-01; -2.481654e-01; 3.000000e+00; 5.000000e+00; 9.238885e-01;
PRI; 3.333333e-01; -2.944125e-01; 3.000000e+00; 5.000000e+00; 9.428938e-01;
PRI; 3.333333e-01; -3.406597e-01; 3.000000e+00; 5.000000e+00; 9.618992e-01;
PRI; 3.333333e-01; -3.869068e-01; 3.000000e+00; 5.000000e+00; 9.809045e-01;
PRI; 3.333333e-01; -4.331539e-01; 3.000000e+00; 5.000000e+00; 9.999099e-01;
PRI; 3.333333e-01; -4.794010e-01; 3.000000e+00; 5.000000e+00; 1.018915e+00;
