PRI; 3.334297e-01; 1.669346e-18; 3.000000e+00; 5.000000e+00; 8.219309e-01;
PRI; 3.335550e-01; 1.145738e-18; 3.000000e+00; 5.000000e+00; 8.219654e-01;
PRI; 3.337180e-01; -8.170617e-19; 3.000000e+00; 5.000000e+00; 8.220102e-01;
PRI; 3.339299e-01; 4.900681e-19; 3.000000e+00; 5.000000e+00; 8.220684e-01;
PRI; 3.342053e-01; -2.617466e-19; 3.000000e+00; 5.000000e+00; 8.221437e-01;
PRI; 3.345636e-01; 1.305121e-19; 3.000000e+00; 5.000000e+00; 8.222413e-01;
PRI; 3.350294e-01; -5.361215e-20; 3.000000e+00; 5.000000e+00; 8.223677e-01;
PRI; 3.356353e-01; 3.300742e-20; 3.000000e+00; 5.000000e+00; 8.225309e-01;
PRI; 3.364234e-01; -5.877543e-21; 3.000000e+00; 5.000000e+00; 8.227414e-01;
PRI; 3.374487e-01; -6.859408e-21; 3.000000e+00; 5.000000e+00; 8.230122e-01;
PRI; 3.387828e-01; -5.167182e-21; 3.000000e+00; 5.000000e+00; 8.233595e-01;
PRI; 3.405193e-01; -7.218594e-21; 3.000000e+00; 5.000000e+00; 8.238026e-01;
PRI; 3.427803e-01; 5.318482e-26; 3.000000e+00; 5.000000e+00; 8.243647e-01;
PRI; 3.455547e-01; 1.535330e-26; 3.000000e+00; 5.000000e+00; 8.250311e-01;
PRI; 3.489604e-01; -7.211421e-26; 3.000000e+00; 5.000000e+00; 8.258139e-01;
PRI; 3.531429e-01; -4.448283e-26; 3.000000e+00; 5.000000e+00; 8.267217e-01;
PRI; 3.582814e-01; 7.096775e-26; 3.000000e+00; 5.000000e+00; 8.277554e-01;
PRI; 3.645975e-01; -3.195655e-25; 3.000000e+00; 5.000000e+00; 8.289012e-01;
PRI; 3.723636e-01; 4.907703e-26; 3.000000e+00; 5.000000e+00; 8.301189e-01;
PRI; 3.819142e-01; -9.043975e-26; 3.000000e+00; 5.000000e+00; 8.313226e-01;
PRI; 3.936560e-01; 5.156340e-24; 3.000000e+00; 5.000000e+00; 8.323495e-01;
PRI; 4.080747e-01; 4.246181e-25; 3.000000e+00; 5.000000e+00; 8.329111e-01;
PRI; 4.257313e-01; -2.371047e-24; 3.000000e+00; 5.000000e+00; 8.325199e-01;
PRI; 4.472344e-01; 2.656620e-23; 3.000000e+00; 5.000000e+00; 8.303883e-01;
PRI; 4.731707e-01; -1.444447e-34; 3.000000e+00; 5.000000e+00; 8.253119e-01;
PRI; 5.039857e-01; -1.838873e-22; 3.000000e+00; 5.000000e+00; 8.155781e-01;
PRI; 5.398515e-01; 2.229537e-21; 3.000000e+00; 5.000000e+00; 7.989707e-01;
PRI; 5.806114e-01; -5.758950e-27; 3.000000e+00; 5.000000e+00; 7.729032e-01;
PRI; 6.180031e-01; -1.242892e-26; 3.000000e+00; 5.000000e+00; 7.419871e-01;
PRI; 6.522951e-01; 1.627983e-21; 3.000000e+00; 5.000000e+00; 7.075399e-01;
PRI; 6.846469e-01; -1.290037e-21; 3.000000e+00; 5.000000e+00; 6.695484e-01;
PRI; 7.145620e-01; -5.701995e-23; 3.000000e+00; 5.000000e+00; 6.295656e-01;
PRI; 7.424042e-01; -5.398390e-22; 3.000000e+00; 5.000000e+00; 5.880865e-01;
PRI; 7.684765e-01; 2.294157e-22; 3.000000e+00; 5.000000e+00; 5.454570e-01;
PRI; 7.930276e-01; 1.369614e-22; 3.000000e+00; 5.000000e+00; 5.019237e-01;
PRI; 8.162602e-01; 2.479155e-23; 3.000000e+00; 5.000000e+00; 4.576664e-01;
PRI; 8.383407e-01; -1.578031e-22; 3.000000e+00; 5.000000e+00; 4.128188e-01;
PRI; 8.594062e-01; 3.066818e-23; 3.000000e+00; 5.000000e+00; 3.674825e-01;
PRI; 8.795709e-01; -4.187464e-23; 3.000000e+00; 5.000000e+00; 3.217364e-01;
PRI; 8.989304e-01; 5.730790e-23; 3.000000e+00; 5.000000e+00; 2.756422e-01;
PRI; 9.175657e-01; -1.304607e-24; 3.000000e+00; 5.000000e+00; 2.292493e-01;
PRI; 9.355458e-01; -1.748443e-24; 3.000000e+00; 5.000000e+00; 1.825978e-01;
PRI; 9.529301e-01; -8.576062e-24; 3.000000e+00; 5.000000e+00; 1.357202e-01;
PRI; 9.697698e-01; 1.352839e-23; 3.000000e+00; 5.000000e+00; 8.864383e-02;
PRI; 9.861096e-01; 4.721180e-24; 3.000000e+00; 5.000000e+00; 4.139122e-02;
PRI; 1.001989e+00; 7.351124e-24; 3.000000e+00; 5.000000e+00; -6.018519e-03;
