SN; 3.238593e-10; -5.925343e-29; 3.000000e+00; 5.000000e+00; 6.000000e-01;
PRE; -4.165168e-05; -1.086426e-21; 3.000000e+00; 5.000000e+00; 6.000291e-01;
PRE; -5.224057e-07; -2.587639e-20; 3.000000e+00; 5.000000e+00; 6.001481e-01;
PRE; -4.090255e-07; -2.198470e-23; 3.000000e+00; 5.000000e+00; 6.003163e-01;
PRE; -9.497776e-08; -4.912802e-25; 3.000000e+00; 5.000000e+00; 6.005358e-01;
PRE; -1.915767e-08; -1.464509e-24; 3.000000e+00; 5.000000e+00; 6.008213e-01;
PRE; -2.608203e-09; 1.965516e-25; 3.000000e+00; 5.000000e+00; 6.011926e-01;
PRE; -3.079558e-10; -2.180929e-26; 3.000000e+00; 5.000000e+00; 6.016753e-01;
PRE; -3.137654e-11; -2.536933e-27; 3.000000e+00; 5.000000e+00; 6.023028e-01;
PRE; -2.918077e-12; 3.095643e-28; 3.000000e+00; 5.000000e+00; 6.031185e-01;
PRE; -2.538533e-13; 6.494264e-30; 3.000000e+00; 5.000000e+00; 6.041790e-01;
PRE; -1.957330e-14; 3.526466e-30; 3.000000e+00; 5.000000e+00; 6.055575e-01;
PRE; -1.890234e-15; -4.710662e-32; 3.000000e+00; 5.000000e+00; 6.073497e-01;
PRE; 4.612301e-16; -1.895387e-33; 3.000000e+00; 5.000000e+00; 6.096795e-01;
PRE; -4.666542e-16; 3.220775e-34; 3.000000e+00; 5.000000e+00; 6.127083e-01;
PRE; 5.495059e-16; 5.422188e-35; 3.000000e+00; 5.000000e+00; 6.166456e-01;
PRE; 9.782559e-17; 5.919402e-36; 3.000000e+00; 5.000000e+00; 6.217642e-01;
PRE; -8.941750e-17; 3.362102e-38; 3.000000e+00; 5.000000e+00; 6.284184e-01;
PRE; 1.557431e-16; 3.694633e-38; 3.000000e+00; 5.000000e+00; 6.370688e-01;
PRE; -8.242318e-17; -5.653833e-40; 3.000000e+00; 5.000000e+00; 6.483143e-01;
PRE; 3.170079e-17; -2.134902e-40; 3.000000e+00; 5.000000e+00; 6.629336e-01;
PRE; -1.585297e-17; -9.575877e-42; 3.000000e+00; 5.000000e+00; 6.819385e-01;
PRE; -8.748179e-18; 2.683971e-43; 3.000000e+00; 5.000000e+00; 7.066450e-01;
PRE; -1.059039e-16; 6.924837e-44; 3.000000e+00; 5.000000e+00; 7.387634e-01;
PRE; -4.276722e-17; -5.966690e-30; 3.000000e+00; 5.000000e+00; 7.805173e-01;
PRE; -5.857327e-17; -3.693329e-31; 3.000000e+00; 5.000000e+00; 8.305173e-01;
PRE; -9.116503e-18; -5.820931e-33; 3.000000e+00; 5.000000e+00; 8.805173e-01;
PRE; 5.479020e-17; -1.203729e-33; 3.000000e+00; 5.000000e+00; 9.305173e-01;
PRE; -1.315479e-17; -2.413767e-33; 3.000000e+00; 5.000000e+00; 9.805173e-01;
PRE; -5.244007e-17; 3.107401e-34; 3.000000e+00; 5.000000e+00; 1.030517e+00;
